wallet,tx_count,total_usd,avg_tx_usd,std_tx_usd,active_days,txn_per_day,deposit_count,borrow_count,repay_count,redeemunderlying_count,liquidationcall_count,net_deposit_usd,net_borrow_usd,borrow_repay_ratio,liquidation_flag,liquidation_freq,days_since_last_tx,entropy_of_actions,label,score
0x01623c98f9651095d600f2ecb45dfa1072fc9589,2,13697933273.994808,6848966636.997404,6457267670.855051,1,2.0,1,1,0,0,0,11414944394.995674,2282988878.999135,1.0,0,0.0,1435,0.99999999711461,500,500
0x01663114bff8c87677c61a4a20e62339cb15e58d,40,3744922703237343.0,93623067580933.58,115226541565413.4,65,0.6153846153846154,23,6,3,8,0,876444399604186.0,1046213847115122.8,1.5,0,0.0,1450,1.6142634017215396,500,500
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,28,1.397435228749565e+18,4.990840102677018e+16,7.126245823101968e+16,14,2.0,14,10,1,3,0,1.6343949898573254e+17,6.380869144593958e+16,5.0,0,0.0,1533,1.5474571534352686,200,200
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,71,4.5246943637104856e+16,637280896297251.5,1842564828762823.0,120,0.5916666666666667,42,19,3,7,0,3.3207492676267364e+16,1.2039450960728008e+16,4.75,0,0.0,1416,1.4794044874141448,200,200
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,1,27305401469.91724,27305401469.91724,0.0,1,1.0,1,0,0,0,0,27305401469.91724,0.0,0.0,0,0.0,1531,-1.4426951595367387e-09,500,500
0x01680c4acff13811644c8ccb03227bd47d3fc208,2,15854237614.716177,7927118807.3580885,11210638927.90546,1,2.0,1,1,0,0,0,15854237614.713926,0.0022509558575093108,1.0,0,0.0,1413,0.99999999711461,500,500
0x0168459886bd2aa322c18ed0b209887095afcacb,25,1.2193925953354492e+16,487757038134179.7,977863929720638.1,50,0.5,4,1,14,6,0,-44030274965496.5,-106361178247567.5,0.06666666666666667,0,0.0,1432,1.5713464274786089,500,500
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,1,162936362160.8802,162936362160.8802,0.0,1,1.0,1,0,0,0,0,162936362160.8802,0.0,0.0,0,0.0,1512,-1.4426951595367387e-09,500,500
0x0168c572ebc7861f99733d04187609067cb0fcfb,1,1544288399143.2905,1544288399143.2905,0.0,1,1.0,1,0,0,0,0,1544288399143.2905,0.0,0.0,0,0.0,1456,-1.4426951595367387e-09,500,500
0x016948e86c3338bb0125ea7889e19b45c5357f26,1,11411119068.000023,11411119068.000023,0.0,1,1.0,1,0,0,0,0,11411119068.000023,0.0,0.0,0,0.0,1530,-1.4426951595367387e-09,500,500
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,2,2035050958080.458,1017525479040.229,10312498810.15641,6,0.3333333333333333,2,0,0,0,0,2035050958080.458,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x0169a86594f9de15b8add8d9250913848cbf17a6,2,2226129727292.424,1113064863646.212,139229161508.7105,8,0.25,2,0,0,0,0,2226129727292.424,0.0,0.0,0,0.0,1452,-1.4426951595367387e-09,500,500
0x016a12805434a815a943c7c7251a483561d63fa3,1,0.011883860088766482,0.011883860088766482,0.0,1,1.0,1,0,0,0,0,0.011883860088766482,0.0,0.0,0,0.0,1459,-1.4426951595367387e-09,500,500
0x016a1d022dbdf905526cf9e880c5e43eb13793af,1,158747468018983.22,158747468018983.22,0.0,1,1.0,1,0,0,0,0,158747468018983.22,0.0,0.0,0,0.0,1498,-1.4426951595367387e-09,500,500
0x016a42b47b051be2946a35fb72774e00a7b8e820,42,7526464568871244.0,179201537354077.25,252696322772077.06,66,0.6363636363636364,25,9,5,3,0,1607099374251129.5,999005609109294.5,1.5,0,0.0,1437,1.5592160423901418,500,500
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,2,120884402360567.58,60442201180283.79,64315409929249.93,1,2.0,1,1,0,0,0,105920063676049.03,14964338684518.55,1.0,0,0.0,1442,0.99999999711461,500,500
0x016a6738cdf51365f2f5e30c82931553e0a93262,35,245519283338892.56,7014836666825.502,16857613521541.71,60,0.5833333333333334,25,7,1,2,0,215283356345190.4,30235926993498.766,3.5,0,0.0,1412,1.1936290340664337,200,200
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,29,912061983135715.4,31450413211576.39,45030998860512.375,35,0.8285714285714286,18,6,2,3,0,105174443832163.56,74189774416474.5,2.0,0,0.0,1487,1.5020046951343082,500,500
0x016d435511a27e309b599e2786429641843ce782,7,14044841070282.055,2006405867183.1506,990197490475.998,3,2.3333333333333335,6,0,0,1,0,11291863162569.09,0.0,0.0,0,0.0,1425,0.5916727756969373,500,500
0x016d4da7c7cd614cd50149a373873ff090b9782e,2,34095713815.031902,17047856907.515951,8036436816.0016365,1,2.0,1,1,0,0,0,22730475876.687935,11365237938.343967,1.0,0,0.0,1435,0.99999999711461,500,500
0x016e9e2497544790d71411911b187cbd26b43458,6,232476819.64500493,38746136.60750082,56711714.09089575,24,0.25,4,2,0,0,0,223836289.5465147,8640530.09849025,2.0,0,0.0,1435,0.9182958311690995,500,500
0x016ee55de225b15958c5b2f2cdd8c554621d2639,4,58324085500618.086,14581021375154.521,16845643339808.752,25,0.16,2,0,0,2,0,-1343399589663.2031,0.0,0.0,0,0.0,1446,0.99999999711461,500,500
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1,1021323906304.9271,1021323906304.9271,0.0,1,1.0,1,0,0,0,0,1021323906304.9271,0.0,0.0,0,0.0,1450,-1.4426951595367387e-09,500,500
0x016fa60107319e33386641ae9002ea59706379d5,70,260661922.647189,3723741.7521027,4879210.744369664,23,3.0434782608695654,70,0,0,0,0,260661922.647189,0.0,0.0,0,0.0,1505,-1.4426951595367387e-09,500,500
0x01700929e82848e2ee72fefd6420080e1625607c,1,2141327338531719.5,2141327338531719.5,0.0,1,1.0,1,0,0,0,0,2141327338531719.5,0.0,0.0,0,0.0,1439,-1.4426951595367387e-09,500,500
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,50,75065586477683.78,1501311729553.6755,10615877031162.438,36,1.3888888888888888,18,15,8,9,0,75065586371771.14,-148.1760471774869,1.6666666666666667,0,0.0,1427,1.9200295045425402,500,500
0x0170a247571e889d011327477b751f2e42c5baa4,2,1519104963.7922225,759552481.8961112,943050149.1169038,1,2.0,1,1,0,0,0,1426389637.3356588,92715326.45656374,1.0,0,0.0,1415,0.99999999711461,500,500
0x0170de25446302e7ff2e3093c6b77350dfd2b643,4,14597481649064.293,3649370412266.073,4213929979787.836,1,4.0,2,1,1,0,0,14597481649062.371,0.0,0.5,0,0.0,1419,1.4999999956719148,500,500
0x01712ca1676c850698bd52ed3973d5cdca71fa67,2,810388308682736.6,405194154341368.3,570367465724013.8,69,0.028985507246376812,1,0,0,1,0,-806621405563271.6,0.0,0.0,0,0.0,1451,0.99999999711461,500,500
0x017154d1f2c228765c494da30c018fa48a09e1ad,1,5.053074836147247,5.053074836147247,0.0,1,1.0,1,0,0,0,0,5.053074836147247,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x017184a0829a54746706654e86eb7a6c5cafbf90,14,418738108815372.3,29909864915383.74,63308980717828.75,14,1.0,5,3,3,3,0,384934059164881.2,33804049650070.387,0.75,0,0.0,1484,1.9591904176491657,500,500
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,1,3848873014010.396,3848873014010.396,0.0,1,1.0,1,0,0,0,0,3848873014010.396,0.0,0.0,0,0.0,1514,-1.4426951595367387e-09,500,500
0x0171ed588582d1df472015623dcb426d0a1de431,24,4.5211439410997256e+16,1883809975458219.0,4170524376438399.0,68,0.35294117647058826,9,9,5,1,0,2.767489791864013e+16,3690.848617166539,1.5,0,0.0,1423,1.7237837241004412,500,500
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1,1.0939297118855962,1.0939297118855962,0.0,1,1.0,1,0,0,0,0,1.0939297118855962,0.0,0.0,0,0.0,1451,-1.4426951595367387e-09,500,500
0x017252042524df387a7ed994d41d7bde44f4670a,2,4235820781910.1826,2117910390955.0913,1314171523151.7126,11,0.18181818181818182,2,0,0,0,0,4235820781910.1826,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x0172e05392aba65366c4dbbb70d958bbf43304e4,16,7.102583254013765e+17,4.439114533758603e+16,1.3245814721145701e+17,90,0.17777777777777778,2,0,0,14,0,-7.102583253016943e+17,0.0,0.0,0,0.0,1441,0.5435644403142064,500,500
0x0173438096718b70015e2914e7773546851fdaff,72,260540491.7902999,3618617.941531943,4847067.330956294,23,3.130434782608696,72,0,0,0,0,260540491.7902999,0.0,0.0,0,0.0,1505,-1.4426951595367387e-09,500,500
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,1,243350572041441.12,243350572041441.12,0.0,1,1.0,1,0,0,0,0,243350572041441.12,0.0,0.0,0,0.0,1491,-1.4426951595367387e-09,500,500
0x0173c24b53a892387b4a23ed706cbf9197f293fe,2,10027345244.54364,5013672622.27182,3038744494.16378,1,2.0,2,0,0,0,0,10027345244.54364,0.0,0.0,0,0.0,1487,-1.4426951595367387e-09,500,500
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,1,100163894656.26236,100163894656.26236,0.0,1,1.0,1,0,0,0,0,100163894656.26236,0.0,0.0,0,0.0,1463,-1.4426951595367387e-09,500,500
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,29,1.0560435869152564e+16,364152961005260.8,502807994240386.06,23,1.2608695652173914,13,5,5,6,0,2129058948648797.5,5483346899926.0,0.8333333333333334,0,0.0,1472,1.8636784966314555,500,500
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,1,218837241501.01147,218837241501.01147,0.0,1,1.0,1,0,0,0,0,218837241501.01147,0.0,0.0,0,0.0,1510,-1.4426951595367387e-09,500,500
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,1,1501375449138.1223,1501375449138.1223,0.0,1,1.0,1,0,0,0,0,1501375449138.1223,0.0,0.0,0,0.0,1459,-1.4426951595367387e-09,500,500
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,2,1356333012014.1199,678166506007.0599,639381513561.5729,1,2.0,1,1,0,0,0,1130277510011.7666,226055502002.3533,1.0,0,0.0,1435,0.99999999711461,500,500
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,30,5.799965456034124e+16,1933321818678041.2,5959007940710017.0,99,0.30303030303030304,20,6,2,1,1,5.799965456021542e+16,103115.55290392466,2.0,1,0.010101010101010102,1437,1.4419460249925706,500,500
0x01765501cdd20d174c1a6fd195c2e986135b6975,1,12759067353.368065,12759067353.368065,0.0,1,1.0,1,0,0,0,0,12759067353.368065,0.0,0.0,0,0.0,1533,-1.4426951595367387e-09,500,500
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,1,0.012746645024139906,0.012746645024139906,0.0,1,1.0,1,0,0,0,0,0.012746645024139906,0.0,0.0,0,0.0,1460,-1.4426951595367387e-09,500,500
0x0176e840a1d7df604172fce139bb0a0e99834165,3,1034423963199.9723,344807987733.3241,597199016736.6635,8,0.375,3,0,0,0,0,1034423963199.9723,0.0,0.0,0,0.0,1455,-1.4426951595367387e-09,500,500
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,6,1663203453583039.0,277200575597173.16,442450255959430.06,13,0.46153846153846156,2,2,0,2,0,1663203453578935.5,1201.0387608968115,2.0,0,0.0,1486,1.584962496393071,500,500
0x01771a278c3fab69735aaeb38872469489e7716d,18,1982609218075830.8,110144956559768.38,152853235081514.66,11,1.6363636363636365,5,5,4,4,0,15239115590620.188,-1701521542496.8125,1.0,0,0.0,1485,1.9910760540674417,500,500
0x01772e50f13f21e6a278e692423c4d514837f9de,1,3976.5072757829234,3976.5072757829234,0.0,1,1.0,0,0,0,1,0,-3976.5072757829234,0.0,0.0,0,0.0,1492,-1.4426951595367387e-09,500,500
0x01776c66ab49f137fd061e18d1611a8aa769b19d,1,0.4893934829323151,0.4893934829323151,0.0,1,1.0,1,0,0,0,0,0.4893934829323151,0.0,0.0,0,0.0,1463,-1.4426951595367387e-09,500,500
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1,1.1534503816611006,1.1534503816611006,0.0,1,1.0,1,0,0,0,0,1.1534503816611006,0.0,0.0,0,0.0,1451,-1.4426951595367387e-09,500,500
0x0178217e241aa00787461cf044c69e8292c3863e,2,1305.8883864980219,652.9441932490109,217.11089093417877,3,0.6666666666666666,2,0,0,0,0,1305.8883864980219,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,100,6.691307869331401e+17,6691307869331401.0,1.743482007200264e+16,121,0.8264462809917356,47,35,12,6,0,2.0882523453804227e+17,2.1420518219459523e+17,2.6923076923076925,0,0.0,1412,1.6526571176549087,200,200
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,261,1.019736584943477e+18,3907036723921368.0,1.0176147848634742e+16,57,4.578947368421052,116,95,28,22,0,5.87649085901714e+17,8.489804224133837e+16,3.2758620689655173,0,0.0,1411,1.696965333121434,200,200
0x01793c678e14c7158405158cb209b83fb2c09b41,2,2916636645711.1333,1458318322855.5667,198450899117.0592,2,1.0,2,0,0,0,0,2916636645711.1333,0.0,0.0,0,0.0,1456,-1.4426951595367387e-09,500,500
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,2,20189.612313882055,10094.806156941027,0.00010479512456637227,1,2.0,1,0,0,1,0,-0.00014820268734183628,0.0,0.0,0,0.0,1431,0.99999999711461,500,500
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,14,1.3241706946378875e+17,9458362104556340.0,1.6982229788142014e+16,50,0.28,9,5,0,0,0,1.1084627492165288e+17,2.1570794542135876e+16,5.0,0,0.0,1471,0.940285955785241,200,200
0x0179f665e46e456954f00d5475b306e613a9fcdb,3,3.447845396566845e+16,1.149281798855615e+16,21019744094213.926,5,0.6,2,0,0,1,0,1.1509451887330802e+16,0.0,0.0,0,0.0,1489,0.9182958311690995,500,500
0x017af4481e13023209f6c15f6cfdefff3c695534,19,3.599777453202064e+16,1894619712211612.8,3527214572135964.5,46,0.41304347826086957,7,12,0,0,0,3.599777453200036e+16,20273.620631965412,12.0,0,0.0,1448,0.9494520125025585,200,200
0x017b176e25cf8685d25f085a8331fec5352a58ec,1,1.8516512691304576,1.8516512691304576,0.0,1,1.0,1,0,0,0,0,1.8516512691304576,0.0,0.0,0,0.0,1450,-1.4426951595367387e-09,500,500
0x017b3763b8a034f8655d46345e3eb42555e39064,13,6.1512632812258296e+16,4731740985558330.0,7914663764782804.0,3,4.333333333333333,5,4,1,3,0,-1325.8590680245834,2.1082482624596196e+16,2.0,0,0.0,1489,1.826245252631829,500,500
0x017b4cca058ecf79937066adf44ddfa249a620fd,250,2.0337328319351744e+17,813493132774069.8,3323777028345257.0,89,2.808988764044944,92,37,61,60,0,2.3635655915699664e+16,3.020096071125239e+16,0.5967741935483871,0,0.0,1412,1.929360727637853,800,800
0x017b69d5d9325f15c278a658a619a49bdb4d6665,47,1.2756598845491906e+16,271416996712593.75,236695387896067.84,63,0.746031746031746,16,13,8,10,0,-185781829988070.5,-190472621430704.0,1.4444444444444444,0,0.0,1413,1.9519293292109459,500,500
0x017b93259518cc28f53284ec81f7084575ba8699,4,33.98296979288521,8.495742448221302,1.7275930372589514,28,0.14285714285714285,1,1,1,1,0,0.05850937641474552,0.04292182522242172,0.5,0,0.0,1476,1.9999999942292197,500,500
0x017b9472e9dd28e7c11822603b9d2eeb41037165,2,1.049522867276225,0.5247614336381125,0.7312890683661433,1,2.0,2,0,0,0,0,1.049522867276225,0.0,0.0,0,0.0,1456,-1.4426951595367387e-09,500,500
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,2,1.1072779602656015,0.5536389801328008,0.6406067081145399,1,2.0,1,1,0,0,0,1.0066163275141833,0.10066163275141833,1.0,0,0.0,1435,0.99999999711461,500,500
0x017c4d3aff4d726da43846579fe49c3646abd6a6,9,6657483265584395.0,739720362842710.5,1308090969504214.8,3,3.0,2,2,4,1,0,340536824289651.0,-4.168800786511724,0.4,0,0.0,1485,1.8365916623381988,500,500
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,124,8.29966493804508e+16,669327817584280.6,1452246063455825.2,111,1.117117117117117,30,39,25,30,0,4435304648989696.0,1.251816270265108e+16,1.5,0,0.0,1413,1.9812888286765231,800,800
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,62,1.441716714546298e+16,232534953959080.3,351119752002225.5,82,0.7560975609756098,20,7,22,11,2,1771769266620055.0,-184663526079842.5,0.30434782608695654,1,0.024390243902439025,1441,2.0146593714446697,500,500
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,2,41618536747.57549,20809268373.787746,22332654654.141994,1,2.0,1,1,0,0,0,36600839921.62886,5017696825.94663,1.0,0,0.0,1521,0.99999999711461,500,500
0x017d0c0429922121cf25b4abe519d64b953b9b72,2,1573437245.0624814,786718622.5312407,919536321.3775526,1,2.0,1,1,0,0,0,1436928990.9246407,136508254.13784087,1.0,0,0.0,1414,0.99999999711461,500,500
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,1,1.1056277532161272,1.1056277532161272,0.0,1,1.0,1,0,0,0,0,1.1056277532161272,0.0,0.0,0,0.0,1453,-1.4426951595367387e-09,500,500
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,4,1.0622077229589302e+16,2655519307397325.5,2488912947636583.0,1,4.0,1,1,1,1,0,-76142169914.0,-3957125885.1875,0.5,0,0.0,1525,1.9999999942292197,500,500
0x017d942c5f14069d512017568814bb4edb871729,1,1450343458238.6929,1450343458238.6929,0.0,1,1.0,1,0,0,0,0,1450343458238.6929,0.0,0.0,0,0.0,1455,-1.4426951595367387e-09,500,500
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,1,1.127613228691909,1.127613228691909,0.0,1,1.0,1,0,0,0,0,1.127613228691909,0.0,0.0,0,0.0,1452,-1.4426951595367387e-09,500,500
0x017e019d6344b47854635ee87f728831260c87b5,40,118165809078124.36,2954145226953.109,12949181379829.678,10,4.0,13,12,7,8,0,312525775345.5078,400612802741.79675,1.5,0,0.0,1488,1.9525093191442995,500,500
0x017e2a9de4d669a21084a6d2014b38a5e2863643,9,407402524881564.9,45266947209062.766,34761420885333.04,1,9.0,6,3,0,0,0,262717787348284.53,144684737533280.34,3.0,0,0.0,1493,0.9182958311690995,200,200
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,6,16043.995184243611,2673.999197373935,1754.250296649393,23,0.2608695652173913,2,1,1,2,0,21.56272063732922,16.85012883081663,0.5,0,0.0,1501,1.9182958282837093,500,500
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,1,547.1011287476275,547.1011287476275,0.0,1,1.0,0,0,0,1,0,-547.1011287476275,0.0,0.0,0,0.0,1441,-1.4426951595367387e-09,500,500
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,141,1.884588144863661e+16,133658733678273.81,354470088541877.4,99,1.4242424242424243,48,28,15,50,0,-761740766849166.0,-93984187059.1875,1.75,0,0.0,1444,1.8666413730457976,500,500
0x017fe812df7bea272511a47955099a9e8d20282e,10,1.0985363527617332e+16,1098536352761733.2,3202834329513354.5,4,2.5,2,3,2,3,0,9386377891428354.0,3991.9329117169054,1.0,0,0.0,1486,1.9709505886838883,500,500
0x017fe9a4c15da854133d4fd220948ac084f8ae14,3,107269139640827.34,35756379880275.78,20260346104507.688,1,3.0,2,1,0,0,0,94907148714416.84,12361990926410.498,1.0,0,0.0,1457,0.9182958311690995,500,500
0x018037f8fa6a91dda30b919de140e1bab5b969a9,1,335920589401080.8,335920589401080.8,0.0,1,1.0,1,0,0,0,0,335920589401080.8,0.0,0.0,0,0.0,1535,-1.4426951595367387e-09,500,500
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,2,65482541813.25926,32741270906.62963,39189210479.89423,1,2.0,1,1,0,0,0,60452227386.30976,5030314426.949505,1.0,0,0.0,1522,0.99999999711461,500,500
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,1,994583454957.2543,994583454957.2543,0.0,1,1.0,1,0,0,0,0,994583454957.2543,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,237,4.8274924569260456e+16,203691664849200.25,822938282868527.8,92,2.5760869565217392,115,27,79,16,0,3365750858873720.0,413307063551412.0,0.3375,0,0.0,1412,1.654093464549386,800,800
0x01816f1a627dd1231b4d47c93362aec467aba32b,3,174926145072177.2,58308715024059.06,29031358613102.957,5,0.6,1,0,0,2,0,-91547924344174.14,0.0,0.0,0,0.0,1493,0.9182958311690995,500,500
0x0181fb8d39d57383731eb0482249e780de07abde,1,0.011786397196000005,0.011786397196000005,0.0,1,1.0,1,0,0,0,0,0.011786397196000005,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,2,34381155938.40009,17190577969.200047,17793414324.33628,1,2.0,1,1,0,0,0,29772421898.40008,4608734040.000012,1.0,0,0.0,1527,0.99999999711461,500,500
0x0183b5764427bc889109b2d2039690e1d90987f9,2,1992139127349426.8,996069563674713.4,1408655086014974.5,1,2.0,1,1,0,0,0,1992139127348821.2,605.6102984664999,1.0,0,0.0,1434,0.99999999711461,500,500
0x018423caf5f8ecafb391edf7c4540802981cd0fa,1,1016207754166.2928,1016207754166.2928,0.0,1,1.0,1,0,0,0,0,1016207754166.2928,0.0,0.0,0,0.0,1458,-1.4426951595367387e-09,500,500
0x0184df2afb9845c27504419ac7d5efccae41b951,12,6867428183885423.0,572285681990451.9,1184261827753656.8,82,0.14634146341463414,5,4,1,2,0,6867428183875391.0,3000.3039788394462,2.0,0,0.0,1425,1.7841591220806416,500,500
0x0185080e4a3cc98dcd527719ca0dac91075725ae,6,3779143930515087.0,629857321752514.5,975400648608493.9,43,0.13953488372093023,3,0,0,3,0,-24965739583933.5,0.0,0.0,0,0.0,1456,0.99999999711461,500,500
0x0185326b75f0e915a7518b9f5dce248c09226935,2,1111211616233.3289,555605808116.6644,645177631297.3085,8,0.25,2,0,0,0,0,1111211616233.3289,0.0,0.0,0,0.0,1455,-1.4426951595367387e-09,500,500
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,14,7422731282470675.0,530195091605048.2,1983808380883828.5,52,0.2692307692307692,0,0,0,14,0,-7422731282470675.0,0.0,0.0,0,0.0,1430,-1.4426951595367387e-09,500,500
0x0185e80948461135faabd6d01fe4afa8586fe6c4,1,1.8579245666224367,1.8579245666224367,0.0,1,1.0,1,0,0,0,0,1.8579245666224367,0.0,0.0,0,0.0,1450,-1.4426951595367387e-09,500,500
0x018650dae189c5083dcbec8ae1edcf8b83e08380,19,9822998278031486.0,516999909370078.2,719347707884253.0,17,1.1176470588235294,8,2,2,7,0,3147091807898.5,2137707341955.125,0.6666666666666666,0,0.0,1483,1.7399546416515828,500,500
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,116,7.350912020618671e+17,6336993121222993.0,1.1748791971619446e+16,104,1.1153846153846154,37,29,20,30,0,2.7919042831935712e+17,2.8955605640764628e+16,1.380952380952381,0,0.0,1424,1.9676663070035718,800,800
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,12,290716663103727.1,24226388591977.26,45706584912385.31,3,4.0,4,5,1,2,0,87110464707925.06,203606198395116.47,2.5,0,0.0,1528,1.7841591220806416,200,200
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,11,496270498926576.5,45115499902416.05,66010287282484.375,22,0.5,8,3,0,0,0,496270498926433.6,142.94988039558044,3.0,0,0.0,1412,0.8453509337370464,200,200
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,2,20271.360757198956,10135.680378599478,7.872537650697966e-05,1,2.0,1,0,0,1,0,-0.00011133449515909888,0.0,0.0,0,0.0,1431,0.99999999711461,500,500
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,1,169402633849.22723,169402633849.22723,0.0,1,1.0,1,0,0,0,0,169402633849.22723,0.0,0.0,0,0.0,1508,-1.4426951595367387e-09,500,500
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,3,3.3554313405091167,1.118477113503039,0.03300657321757016,6,0.5,3,0,0,0,0,3.355431340509117,0.0,0.0,0,0.0,1456,-1.4426951595367387e-09,500,500
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,1,93865774221688.19,93865774221688.19,0.0,1,1.0,1,0,0,0,0,93865774221688.19,0.0,0.0,0,0.0,1449,-1.4426951595367387e-09,500,500
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,2,15854237614.716177,7927118807.3580885,11210638927.90546,1,2.0,1,1,0,0,0,15854237614.713926,0.0022509558575093108,1.0,0,0.0,1413,0.99999999711461,500,500
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,6,279102590879.7263,46517098479.954384,92698230025.76845,53,0.11320754716981132,1,2,0,0,3,231743279468.31567,47359311411.41062,2.0,1,0.05660377358490566,1459,1.4591479126991596,200,200
0x018a26884caafb6a420d3de9541cf924178783de,1,1312643940145.0347,1312643940145.0347,0.0,1,1.0,1,0,0,0,0,1312643940145.0347,0.0,0.0,0,0.0,1455,-1.4426951595367387e-09,500,500
0x018a5329c9b24f31bff452166c73369354ae71a6,67,250711181.43576366,3741957.9318770696,4886794.319297328,23,2.9130434782608696,67,0,0,0,0,250711181.43576363,0.0,0.0,0,0.0,1505,-1.4426951595367387e-09,500,500
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,1,1104830719169.5122,1104830719169.5122,0.0,1,1.0,1,0,0,0,0,1104830719169.5122,0.0,0.0,0,0.0,1457,-1.4426951595367387e-09,500,500
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,1,27190271959.20005,27190271959.20005,0.0,1,1.0,1,0,0,0,0,27190271959.20005,0.0,0.0,0,0.0,1530,-1.4426951595367387e-09,500,500
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,31,5.18466013596463e+16,1672471011601493.8,2952882408605489.0,68,0.45588235294117646,7,9,11,4,0,1262957986008688.0,5716541565356283.0,0.75,0,0.0,1456,1.914371876474343,500,500
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,2,58501447062.34167,29250723531.170834,34265425616.526897,1,2.0,1,1,0,0,0,53480038344.86024,5021408717.481429,1.0,0,0.0,1524,0.99999999711461,500,500
0x018bf5774c55789146bac375e052f826294ecb06,6,972178690281501.5,162029781713583.6,99534146154269.45,4,1.5,2,1,1,2,0,-1527987333186.3125,525349386946.28125,0.5,0,0.0,1512,1.9182958282837093,500,500
0x018d48fd560a59dab8b345917330a468f04cbc2b,2,188818000000010.84,94409000000005.42,133514488210074.0,7,0.2857142857142857,2,0,0,0,0,188818000000010.84,0.0,0.0,0,0.0,1450,-1.4426951595367387e-09,500,500
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,4,4781086306081402.0,1195271576520350.5,1380180732916661.2,1,4.0,1,1,1,1,0,0.0,0.0,0.5,0,0.0,1544,1.9999999942292197,500,500
0x018e2339fe910022db81f0df861ff792d406cf3d,87,2.630509190634989e+16,302357378233906.75,615893074899021.5,108,0.8055555555555556,26,18,14,29,0,4980760782313946.0,1270282057998523.5,1.2,0,0.0,1427,1.943466473237304,500,500
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,141,1.9758576779237037e+17,1401317502073548.8,1829207016793974.0,70,2.0142857142857142,80,22,17,22,0,1.2712256514733992e+16,4126580510189336.0,1.2222222222222223,0,0.0,1434,1.6682314380302414,800,800
